GEOID,NAME.x,estimate_2010,pop_2010,NAME.y,estimate_2019,pop_2019,PLACEA,pop_1990,estimate_1990,dif_10_19,dif_90_19,change_perc_10_19,change_perc_90_19,share_2010,share_2019,share_1990,share_dif_10_19,share_dif_90_19
0612524,"Ceres city, California",1274,44153,"Ceres city, California",1903,48214,12524,27164,455,629,1448,0.4937205651491366,3.182417582417582,0.028854211491857858,0.03946986352511719,0.016750110440288617,0.010615652033259329,0.02271975308482857
0612552,"Cerritos city, California",3454,49432,"Cerritos city, California",4334,50143,12552,53257,3960,880,374,0.25477707006369427,0.09444444444444444,0.06987376598155041,0.08643280218574875,0.07435642262988904,0.016559036204198338,0.012076379555859718
0612594,"Chalfant CDP, California",0,780,"Chalfant CDP, California",0,1005,12594,605,0,0,0,NA,NA,0,0,0,0,0
0612612,"Challenge-Brownsville CDP, California",57,1321,"Challenge-Brownsville CDP, California",8,719,12612,1096,15,-49,-7,-0.8596491228070176,-0.4666666666666667,0.04314912944738834,0.011126564673157162,0.013686131386861315,-0.03202256477423118,-0.0025595667137041523
0612669,"Channel Islands Beach CDP, California",0,3235,"Channel Islands Beach CDP, California",13,2904,12669,3290,34,13,-21,NA,-0.6176470588235294,0,0.004476584022038568,0.01033434650455927,0.004476584022038568,-0.005857762482520703
0612734,"Charter Oak CDP, California",136,9298,"Charter Oak CDP, California",414,10048,12734,9116,386,278,28,2.0441176470588234,0.07253886010362694,0.014626801462680146,0.041202229299363055,0.04234313295304958,0.02657542783668291,-0.0011409036536865272
0612818,"Cherokee CDP, California",0,56,"Cherokee CDP, California",0,137,12818,2,0,0,0,NA,NA,0,0,0,0,0
0612860,"Cherokee Strip CDP, California",0,222,"Cherokee Strip CDP, California",0,214,12860,197,1,0,-1,NA,-1,0,0,0.005076142131979695,0,-0.005076142131979695
0612902,"Cherryland CDP, California",1215,13326,"Cherryland CDP, California",2067,16066,12902,11088,653,852,1414,0.7012345679012346,2.1653905053598774,0.09117514633048177,0.1286567907382049,0.05889249639249639,0.03748164440772314,0.06976429434570852
0612916,"Cherry Valley CDP, California",29,6115,"Cherry Valley CDP, California",315,8115,12916,5632,25,286,290,9.862068965517242,11.6,0.004742436631234669,0.038817005545286505,0.004438920454545455,0.034074568914051834,0.03437808509074105
0612930,"Chester CDP, California",0,1841,"Chester CDP, California",0,2145,12930,2082,4,0,-4,NA,-1,0,0,0.0019212295869356388,0,-0.0019212295869356388
0613014,"Chico city, California",1562,85130,"Chico city, California",1978,94529,13014,64825,1057,416,921,0.26632522407170295,0.8713339640491958,0.018348408316692117,0.020924795565382053,0.016305437716930198,0.002576387248689936,0.004619357848451855
0613077,"Chilcoot-Vinton CDP, California",0,607,"Chilcoot-Vinton CDP, California",0,422,13077,359,0,0,0,NA,NA,0,0,0,0,0
0613157,"China Lake Acres CDP, California",0,1553,"China Lake Acres CDP, California",778,2136,13157,2129,32,778,746,NA,23.3125,0,0.3642322097378277,0.015030530765617662,0.3642322097378277,0.34920167897221005
0613182,"Chinese Camp CDP, California",0,128,"Chinese Camp CDP, California",0,174,13182,122,0,0,0,NA,NA,0,0,0,0,0
0613210,"Chino city, California",5213,77729,"Chino city, California",4928,89631,13210,63404,6791,-285,-1863,-0.05467101477076539,-0.2743336769253424,0.06706634589406785,0.05498097756356618,0.10710680714150526,-0.012085368330501667,-0.052125829577939084
0613214,"Chino Hills city, California",3215,74410,"Chino Hills city, California",3006,80701,13214,37871,1719,-209,1287,-0.06500777604976672,0.7486910994764397,0.04320655825829862,0.03724860906308472,0.04539093237569644,-0.005957949195213898,-0.008142323312611721
0613294,"Chowchilla city, California",2004,18090,"Chowchilla city, California",1519,18413,13294,6150,41,-485,1478,-0.24201596806387227,36.048780487804876,0.11077943615257048,0.08249606256449248,0.006666666666666667,-0.028283373588078004,0.07582939589782581
0613364,"Chualar CDP, California",0,1337,"Chualar CDP, California",0,1512,13364,700,1,0,-1,NA,-1,0,0,0.0014285714285714286,0,-0.0014285714285714286
0613392,"Chula Vista city, California",10931,229614,"Chula Vista city, California",12623,268920,13392,135305,6216,1692,6407,0.15478913182691428,1.0307271557271558,0.047605982213628086,0.046939610293023945,0.0459406525996822,-6.663719206041405e-4,9.989576933417468e-4
0613560,"Citrus CDP, California",153,10108,"Citrus CDP, California",115,10150,13560,9481,343,-38,-228,-0.24836601307189543,-0.6647230320699709,0.015136525524337158,0.011330049261083743,0.036177618394684107,-0.003806476263253415,-0.024847569133600363
0613588,"Citrus Heights city, California",3342,84351,"Citrus Heights city, California",3428,87373,13588,83120,1872,86,1556,0.02573309395571514,0.8311965811965812,0.03962015862289718,0.039234088333924666,0.02252165543792108,-3.8607028897251483e-4,0.016712432896003587
0613756,"Claremont city, California",1429,34713,"Claremont city, California",1922,36090,13756,32641,1628,493,294,0.3449965010496851,0.18058968058968058,0.04116613372511739,0.05325574951510113,0.04987592291902822,0.012089615789983743,0.0033798265960729157
0613784,"Clarksburg CDP, California",0,226,"Clarksburg CDP, California",0,456,13784,406,0,0,0,NA,NA,0,0,0,0,0
0613854,"Clay CDP, California",0,1214,"Clay CDP, California",0,1187,13854,821,2,0,-2,NA,-1,0,0,0.00243605359317905,0,-0.00243605359317905
0613882,"Clayton city, California",99,10819,"Clayton city, California",279,12083,13882,7364,73,180,206,1.8181818181818181,2.8219178082191783,0.009150568444403364,0.023090292145990236,0.009913090711569799,0.013939723701586871,0.013177201434420437
0613910,"Clear Creek CDP, California",0,168,"Clear Creek CDP, California",0,210,13910,229,0,0,0,NA,NA,0,0,0,0,0
0613945,"Clearlake city, California",651,15074,"Clearlake city, California",678,15349,13945,11804,514,27,164,0.041474654377880185,0.31906614785992216,0.043186944407589224,0.044172258779073555,0.04354456116570654,9.853143714843304e-4,6.276976133670134e-4
0613966,"Clearlake Oaks CDP, California",136,1498,"Clearlake Oaks CDP, California",13,2265,13966,2389,52,-123,-39,-0.9044117647058824,-0.75,0.09078771695594126,0.005739514348785872,0.021766429468396818,-0.08504820260715538,-0.016026915119610945
0613985,"Clearlake Riviera CDP, California",105,3193,"Clearlake Riviera CDP, California",337,3930,13985,1259,14,232,323,2.2095238095238097,23.071428571428573,0.03288443470090824,0.08575063613231552,0.011119936457505957,0.052866201431407286,0.07463069967480956
0614008,"Cleone CDP, California",0,701,"Cleone CDP, California",0,968,14008,649,1,0,-1,NA,-1,0,0,0.0015408320493066256,0,-0.0015408320493066256
0614106,"Clio CDP, California",0,17,"Clio CDP, California",0,59,14106,104,0,0,0,NA,NA,0,0,0,0,0
0614148,"Clipper Mills CDP, California",0,98,"Clipper Mills CDP, California",0,335,14148,188,1,0,-1,NA,-1,0,0,0.005319148936170213,0,-0.005319148936170213
0614190,"Cloverdale city, California",26,8212,"Cloverdale city, California",69,8754,14190,5114,8,43,61,1.6538461538461537,7.625,0.0031660983925962008,0.007882111034955449,0.001564333202972233,0.004716012642359248,0.006317777831983216
0614218,"Clovis city, California",3126,91166,"Clovis city, California",3164,109160,14218,51754,870,38,2294,0.01215611004478567,2.636781609195402,0.034289099006208454,0.028984976181751557,0.016810294856436217,-0.0053041228244568965,0.01217468132531534
0614232,"Clyde CDP, California",0,604,"Clyde CDP, California",0,792,14232,517,5,0,-5,NA,-1,0,0,0.009671179883945842,0,-0.009671179883945842
0614260,"Coachella city, California",315,38144,"Coachella city, California",291,45181,14260,17059,173,-24,118,-0.0761904761904762,0.6820809248554913,0.008258179530201342,0.006440760496668954,0.010141274400609648,-0.0018174190335323885,-0.0037005139039406948
0614274,"Coalinga city, California",1289,13086,"Coalinga city, California",490,16906,14274,8236,66,-799,424,-0.6198603568657874,6.424242424242424,0.09850221610881858,0.028983792736306635,0.008013598834385623,-0.06951842337251195,0.02097019390192101
0614288,"Coarsegold CDP, California",0,1606,"Coarsegold CDP, California",0,1585,14288,880,7,0,-7,NA,-1,0,0,0.007954545454545454,0,-0.007954545454545454
0614302,"Cobb CDP, California",0,1938,"Cobb CDP, California",0,1011,14302,1477,2,0,-2,NA,-1,0,0,0.0013540961408259986,0,-0.0013540961408259986
0614406,"Coffee Creek CDP, California",0,177,"Coffee Creek CDP, California",0,197,14406,187,0,0,0,NA,NA,0,0,0,0,0
0614442,"Cohasset CDP, California",9,783,"Cohasset CDP, California",0,631,14442,735,0,-9,0,-1,NA,0.011494252873563218,0,0,-0.011494252873563218,0
0614450,"Cold Springs CDP (El Dorado County), California",0,562,"Cold Springs CDP (El Dorado County), California",0,582,14450,104,0,0,0,NA,NA,0,0,0,0,0
0614454,"Cold Springs CDP (Tuolumne County), California",0,306,"Cold Springs CDP (Tuolumne County), California",0,51,14454,146,0,0,0,NA,NA,0,0,0,0,0
0614484,"Coleville CDP, California",16,605,"Coleville CDP, California",0,464,14484,451,17,-16,-17,-1,-1,0.026446280991735537,0,0.037694013303769404,-0.026446280991735537,-0.037694013303769404
0614498,"Colfax city, California",0,1766,"Colfax city, California",78,2057,14498,1287,6,78,72,NA,12,0,0.037919299951385516,0.004662004662004662,0.037919299951385516,0.03325729528938085
0614554,"College City CDP, California",0,92,"College City CDP, California",0,170,14554,284,1,0,-1,NA,-1,0,0,0.0035211267605633804,0,-0.0035211267605633804
0614708,"Collierville CDP, California",16,2131,"Collierville CDP, California",0,2698,14708,1684,15,-16,-15,-1,-1,0.007508212106992022,0,0.008907363420427554,-0.007508212106992022,-0.008907363420427554
0614736,"Colma town, California",23,1527,"Colma town, California",40,1302,14736,1073,19,17,21,0.7391304347826086,1.105263157894737,0.015062213490504257,0.030721966205837174,0.017707362534948742,0.015659752715332917,0.013014603670888431
0614764,"Coloma CDP, California",0,481,"Coloma CDP, California",2,427,14764,552,3,2,-1,NA,-0.3333333333333333,0,0.00468384074941452,0.005434782608695652,0.00468384074941452,-7.509418592811321e-4
0614890,"Colton city, California",5533,52187,"Colton city, California",4042,54580,14890,40588,3527,-1491,515,-0.2694740647026929,0.14601644457045648,0.10602257267135494,0.07405643092707952,0.08689760520350842,-0.03196614174427542,-0.012841174276428904
0614904,"Columbia CDP, California",0,2504,"Columbia CDP, California",0,2226,14904,2343,13,0,-13,NA,-1,0,0,0.005548442168160478,0,-0.005548442168160478
0614946,"Colusa city, California",46,5942,"Colusa city, California",165,6106,14946,5380,22,119,143,2.5869565217391304,6.5,0.007741501178054527,0.027022600720602686,0.004089219330855019,0.01928109954254816,0.022933381389747667
0614974,"Commerce city, California",442,12758,"Commerce city, California",213,12830,14974,12131,95,-229,118,-0.5180995475113123,1.2421052631578948,0.03464492867220567,0.016601714731098987,0.007831176325117468,-0.018043213941106685,0.008770538405981519
0615030,"Comptche CDP, California",0,96,"Comptche CDP, California",0,99,15030,90,0,0,0,NA,NA,0,0,0,0,0
0615044,"Compton city, California",31921,95761,"Compton city, California",28022,96803,15044,89863,49462,-3899,-21440,-0.12214529619999373,-0.43346407343010795,0.3333402951097002,0.28947449975723893,0.5504156326853099,-0.04386579535246127,-0.260941132928071
0616000,"Concord city, California",3699,121326,"Concord city, California",4359,129183,16000,111307,2622,660,1737,0.17842660178426603,0.6624713958810069,0.030488106424014637,0.03374282993892385,0.023556469943489627,0.0032547235149092135,0.010186359995434224
0616035,"Concow CDP, California",16,793,"Concow CDP, California",0,553,16035,737,6,-16,-6,-1,-1,0.0201765447667087,0,0.008141112618724558,-0.0201765447667087,-0.008141112618724558
0616210,"Copperopolis CDP, California",129,4021,"Copperopolis CDP, California",84,4361,16210,1250,13,-45,71,-0.3488372093023256,5.461538461538462,0.03208157174832131,0.019261637239165328,0.0104,-0.012819934509155983,0.0088616372391653285
0616224,"Corcoran city, California",3212,25136,"Corcoran city, California",2645,22156,16224,14982,2421,-567,224,-0.1765255292652553,0.09252375051631558,0.1277848504137492,0.11938075464885359,0.1615939126952343,-0.00840409576489562,-0.042213158046380705
0616322,"Corning city, California",0,7546,"Corning city, California",73,7590,16322,5915,17,73,56,NA,3.2941176470588234,0,0.009617918313570487,0.002874049027895182,0.009617918313570487,0.006743869285675305
0616350,"Corona city, California",8469,150497,"Corona city, California",9557,166972,16350,78928,2138,1088,7419,0.12846853229424962,3.470065481758653,0.056273546981002946,0.05723714155666818,0.027087978917494426,9.635945756652359e-4,0.030149162639173756
0616378,"Coronado city, California",675,19721,"Coronado city, California",851,23639,16378,26555,1819,176,-968,0.2607407407407407,-0.5321605277625069,0.0342274732518635,0.035999830788104405,0.06849934099039728,0.001772357536240908,-0.03249951020229288
0616420,"Coronita CDP, California",53,2611,"Coronita CDP, California",16,3383,16420,2401,29,-37,-13,-0.6981132075471698,-0.4482758620689655,0.020298736116430488,0.004729530002955957,0.012078300708038317,-0.01556920611347453,-0.007348770705082361
0616434,"Corralitos CDP, California",16,2692,"Corralitos CDP, California",0,2160,16434,2095,2,-16,-2,-1,-1,0.005943536404160475,0,9.546539379474941e-4,-0.005943536404160475,-9.546539379474941e-4
0616462,"Corte Madera town, California",68,9110,"Corte Madera town, California",228,9838,16462,8172,76,160,152,2.3529411764705883,2,0.007464324917672887,0.02317544216304127,0.00930004894762604,0.015711117245368382,0.013875393215415229
0616532,"Costa Mesa city, California",1314,109316,"Costa Mesa city, California",2065,113159,16532,97136,1289,751,776,0.571537290715373,0.6020170674941815,0.012020198324124556,0.01824865896658684,0.013270054356778126,0.006228460642462283,0.004978604609808713
0616560,"Cotati city, California",115,7073,"Cotati city, California",46,7454,16560,5487,133,-69,-87,-0.6,-0.6541353383458647,0.01625901314859324,0.006171183257311511,0.024239110625113906,-0.01008782989128173,-0.018067927367802397
0616580,"Coto de Caza CDP, California",130,15453,"Coto de Caza CDP, California",154,15056,16580,2727,14,24,140,0.18461538461538463,10,0.008412605966479001,0.010228480340063762,0.005133846718005134,0.0018158743735847607,0.005094633622058628
0616630,"Cottonwood CDP, California",11,3072,"Cottonwood CDP, California",0,3243,16630,2564,6,-11,-6,-1,-1,0.0035807291666666665,0,0.00234009360374415,-0.0035807291666666665,-0.00234009360374415
0616644,"Coultervillle CDP, California",0,162,"Coulterville CDP, California",0,60,16644,227,0,0,0,NA,NA,0,0,0,0,0
0616651,"Country Club CDP, California",682,8819,"Country Club CDP, California",729,9977,16651,9320,238,47,491,0.0689149560117302,2.063025210084034,0.0773330309558907,0.07306805653001905,0.025536480686695277,-0.004264974425871648,0.04753157584332377
0616714,"Courtland CDP, California",0,371,"Courtland CDP, California",0,179,16714,434,0,0,0,NA,NA,0,0,0,0,0
0616728,"Covelo CDP, California",5,1347,"Covelo CDP, California",19,1140,16728,1057,4,14,15,2.8,3.75,0.003711952487008166,0.016666666666666666,0.003784295175023652,0.0129547141796585,0.012882371491643015
0616742,"Covina city, California",2288,47533,"Covina city, California",1811,48095,16742,43359,1770,-477,41,-0.208479020979021,0.023163841807909605,0.04813497990869501,0.03765464185466265,0.040821974676537746,-0.01048033805403236,-0.0031673328218750976
0616762,"Cowan CDP, California",0,350,"Cowan CDP, California",0,498,16762,281,0,0,0,NA,NA,0,0,0,0,0
0617022,"Crescent City city, California",844,7676,"Crescent City city, California",516,6676,17022,4827,28,-328,488,-0.3886255924170616,17.428571428571427,0.10995310057321521,0.07729179149191133,0.00580070437124508,-0.03266130908130388,0.07149108712066625
0617050,"Crescent Mills CDP, California",0,118,"Crescent Mills CDP, California",0,93,17050,256,0,0,0,NA,NA,0,0,0,0,0
0617078,"Cressey CDP, California",0,692,"Cressey CDP, California",0,340,17078,390,1,0,-1,NA,-1,0,0,0.002564102564102564,0,-0.002564102564102564
0617106,"Crest CDP, California",0,2144,"Crest CDP, California",25,2765,17106,2674,7,25,18,NA,2.5714285714285716,0,0.009041591320072333,0.002617801047120419,0.009041591320072333,0.006423790272951914
0617162,"Crestline CDP, California",75,8936,"Crestline CDP, California",191,8709,17162,9002,61,116,130,1.5466666666666666,2.1311475409836067,0.008393017009847807,0.021931335400160755,0.006776271939568985,0.013538318390312947,0.01515506346059177
0617204,"Crestmore Heights CDP, California",0,290,NA,NA,NA,17204,162,5,NA,NA,NA,NA,0,NA,0.030864197530864196,NA,NA
0617232,"Creston CDP, California",0,67,"Creston CDP, California",0,33,17232,68,0,0,0,NA,NA,0,0,0,0,0
0617267,"C-Road CDP, California",0,268,"C-Road CDP, California",0,140,17267,128,0,0,0,NA,NA,0,0,0,0,0
0617274,"Crockett CDP, California",32,3298,"Crockett CDP, California",239,3265,17274,3249,36,207,203,6.46875,5.638888888888889,0.009702850212249849,0.07320061255742726,0.0110803324099723,0.0634977623451774,0.06212028014745496
0617288,"Cromberg CDP, California",0,119,"Cromberg CDP, California",0,316,17288,247,0,0,0,NA,NA,0,0,0,0,0
0617372,"Crowley Lake CDP, California",0,554,"Crowley Lake CDP, California",0,1077,17372,491,0,0,0,NA,NA,0,0,0,0,0
